1_Ciliated	2_Ciliated	3_Ciliated	4_Ciliated	1_Secretory	2_Secretory	3_Secretory	Early_Secretory	1_Transitional	2_Transitional
PTGDS	-0.276653684597662	-0.685588799523641	0.406789695301606	-0.466891089909	-0.418387356795161	-0.522611203063451	-0.0982163202825975	2.71727805117423	-0.410214951748463	-0.245504340555856
MYC	-0.776497229636146	-0.628937948190239	-0.378353497401216	-1.03180308165123	0.104598630033772	1.21587114066012	0.976807967907876	1.85771135752677	-0.636542018323832	-0.702855320925879
RGS2	-0.258632293723879	-0.708466341336043	0.574273339081566	-0.965674508705662	-0.688817177226005	-0.755687950080583	-0.942402508913578	0.792604651316771	1.82815947527051	1.1246433143169
SPTBN1	0.875209552405593	1.44296242038553	-1.0789004650735	1.1532601404474	-1.10581071798756	-0.612890030810647	-0.479715798092674	0.883558869890102	-0.055159987883406	-1.02251398328084
SFRP4	-0.260999665564573	-0.592546712378333	0.51717725397696	-0.520706053685002	-0.466734238543826	-0.394826159184095	-0.0694177944104992	2.69161880705392	-0.379029594755775	-0.524535842508778
ABCA8	-0.31018837615559	-0.340711147650248	-0.144569117215335	-0.388662216315593	-0.339902073389493	-0.293736820158794	-0.419486955658587	2.83763139096249	-0.353006374388316	-0.247368310030532
GPRC5A	-0.336604479757929	-0.332938047081797	0.0723318909041495	-0.314150547815388	-0.466485277841512	-0.220919345121948	-0.224678681236191	2.80346228493641	-0.402217650869874	-0.577800146115924
TIMP2	-0.340133736886627	-0.476087030666509	0.0999776988839512	-0.409159861551059	-0.400489349651317	-0.174655344315713	-0.282409314613134	2.80190459215471	-0.300881365574354	-0.518066287779949
CHRDL1	-0.0610180584131351	-0.259511339279291	-0.816003818572086	0.0456591158698237	0.017006569113394	-0.156822334437496	-0.141967500643662	2.70658769881391	-0.649015263043887	-0.68491506940757
RARRES2	0.901245843492957	0.599972356234881	0.220512209117756	0.687334814828993	-0.985351989330534	-0.901864366755687	-0.371232700999752	1.78580454365996	-0.567784163170377	-1.3686365470782
ASPN	-0.425356091011368	-0.457013614566339	0.485634112484294	-0.377360941254355	-0.464819562525979	-0.479095938127414	-0.286747926636762	2.72738514570678	-0.408382499262715	-0.314242684806146
IGF1	-0.324484822061627	-0.486479152134406	0.0362840063005362	-0.420072396296127	-0.309490750585075	-0.30881101575654	-0.11296855067336	2.80834284316117	-0.453920706455212	-0.428399455499358
SCN7A	-0.195655611654577	-0.417144143630584	-0.521314041973321	0.511751443208899	-0.491407289116741	2.69774821303849	-0.420104817186483	-0.521314041973321	-0.121245668739044	-0.521314041973321
OAF	-0.351112421792379	-0.419051030767506	-0.332527235125488	-0.431104971691634	-0.276528997296436	-0.238523022199252	0.0841117103157345	2.80910752863477	-0.330842004348941	-0.513529555728867
AEBP1	-0.197013179427123	-0.503239384938864	-0.162169428007493	-0.478726608661195	-0.440852434205363	-0.269678943132415	-0.363867303965916	2.8004790268216	-0.453436962331599	0.068505217848368
CD34	-0.102184983640759	-0.277546339769301	-0.202297822279328	-0.418093043039426	-0.363769309063884	-0.207996231657088	-0.49904210213004	2.82612872892697	-0.377271714201969	-0.37792718314518
PTGIS	-0.412316058893883	-0.439133692130255	0.533008240124091	-0.538194646072026	-0.471553352002646	-0.131773276428082	-0.328545908745843	2.70052267348612	-0.396723040204105	-0.515290939133368
TIMP3	-0.145464478408203	-0.449418312317921	0.313568719744195	-0.431141983145403	-0.454227971364044	-0.361005492847125	-0.353110693335656	2.76202735422156	-0.356222834194202	-0.525004308353199
COL15A1	-0.30911725159466	-0.388676190242334	-0.118805330842955	-0.398640124969282	-0.385450117956841	-0.391309058198902	-0.272565827908415	2.83351795464733	-0.201761766253366	-0.367192286680577
OLFML3	-0.418124380360436	-0.336956793749001	-0.059773494185518	-0.343026303201924	-0.302889638818964	-0.316049185888069	-0.362833914074267	2.83311286497751	-0.355192161854321	-0.33826699284501
HAS1	-0.341746315670026	-0.499149993658252	1.53285300232472	-0.496914847581633	0.09870839978514	-0.464034266555446	-0.658943016523474	2.12769254894697	-0.585447668083673	-0.713017842984329
CTSK	-0.32259571153926	-0.322613386918707	-0.126011896036941	-0.267994490764102	-0.446252753408115	-0.248134119380541	-0.391880683906334	2.83514197274678	-0.350821457592794	-0.358837473199989
COL5A2	1.03963009813103	-0.326040215534247	0.403434088387298	-0.215936923497817	-0.839322393082969	-0.137848598232961	-0.726489125038534	2.28191888165943	-0.580232236298552	-0.899113576492678
SLC19A2	0.0785650675303065	1.70000816637094	-0.703998569041585	-0.56445606237485	-0.652875304552295	0.405385612481943	1.67922711000255	-0.0971916706153256	-0.632204370949709	-1.21245997885197
COL14A1	-0.205686451130445	-0.355059499589387	0.0951178675567409	-0.401131581589491	-0.38281986676255	-0.116382836749763	-0.508735424826331	2.79539604215838	-0.411962824240821	-0.508735424826331
SDC2	-0.590672756238389	-0.266436964769742	-1.1524935761939	-0.213822513873067	0.351727500091294	1.62779279584101	0.492281232459457	1.58097827816149	-1.00857257667193	-0.820781418806222
NBL1	-0.384154128392752	-0.309462384736104	0.148894000382249	-0.392799330611225	-0.595465385509786	-0.55527255881555	-0.630709956817792	2.69416814417279	0.37340402887952	-0.348602428551349
MRC2	0.127848289015708	-0.339143424882487	-0.703240043661288	-0.484461421684662	-0.0588934366692467	0.0225535818285014	-0.209576027628014	2.7297161974464	-0.381563670103627	-0.703240043661288
PODN	-0.385756034658832	-0.497440500749281	0.0071530597368369	-0.682598377277228	-0.431953980622239	0.624888181371442	0.00744707039679599	2.60382267875666	-0.672898752290149	-0.572663344664003
CITED2	-0.127198623990036	2.31502106802956	-0.0948856578701558	0.29108673735933	-1.24287264150555	0.171568317685169	-0.758355942769298	0.0651657233025792	0.460085076728278	-1.07961405696987
LGALS1	-0.526150778261404	-0.791048188926435	-0.118164976431344	-0.717290833954672	-0.408391810309695	-0.517378472572127	-0.556413273195663	2.23532580457683	0.0482657343382389	1.35124679473627
EMP1	-0.502053667919578	-0.515088176355522	-0.0597442169484098	-0.842903931951416	-0.623474107483766	0.0905554119168428	2.16777533905315	1.40880068028086	-0.729476889668506	-0.394390440923654
PSAP	1.11879842502165	0.719444137385379	-0.847451497080414	0.735064869644867	-1.35509030830521	-0.437729628642103	-0.985121516773873	1.65510556002509	-0.46378053656782	-0.139239504707569
FGF7	-0.442413495517394	-0.393116709644903	-0.450988078074413	-0.304186280792652	-0.0625927577064944	-0.197841620370768	-0.300401624137596	2.82650123355142	-0.294968327890464	-0.379992339416734
TNFAIP6	-0.227896975854231	-0.449486763760882	0.443785454586011	-0.331609067914506	-0.515154132767635	-0.222515333606383	-0.584661558336401	2.72444210563596	-0.349170517064014	-0.487733210917917
CPE	-0.395155973869642	-0.781572870970929	-0.198592470063685	-0.837625225264857	0.290053077132405	0.237551589159992	1.01590503074625	2.24846522916184	-0.697170186027666	-0.881858200003711
CXCL12	-0.0674482948531107	-0.340082203214153	0.127288561281065	-0.635014866528338	-0.478101859793765	-0.118743525206423	-0.0633339975790119	2.73997052662358	-0.700899698644254	-0.463634642085593
KLF9	0.00177388349520665	0.601030672957019	-0.135426958953622	-0.622169313605695	-0.76012245813941	-0.117647615277699	-0.00188253169561609	2.47498774980697	-0.231116235786612	-1.20942719280054
SMOC2	-0.397800185885835	-0.296916134319184	0.331014430014374	-0.419676445307538	-0.369878742729805	-0.416988249481574	-0.438007569610279	2.77035398524209	-0.374100851572433	-0.388000236349813
GEM	-0.402138422858551	-0.333243487216771	-0.326486689804999	-0.379901029658693	-0.331986108289522	-0.235196450921528	-0.191127894859233	2.83844954500167	-0.401947926553078	-0.236421534839293
IGFBP4	-0.512291345372672	-0.0162497726096298	0.0521453065783757	-0.0322441944120197	-0.473646745248599	-0.236535058986717	-0.308931761040813	2.75611818203151	-0.554271735234267	-0.674092875705167
PLAGL1	-0.618840841619918	-0.73895844955689	-0.32979346845009	-0.634068997817383	-0.123875649837438	0.460128520127099	0.0284920215396935	2.66080476545316	-0.303555510338171	-0.400332389500061
FHL1	-0.29010267967243	-0.479630900344497	-0.355197685980109	-0.190585178916839	-0.405544616058778	-0.106413503913469	-0.19007676339043	2.825674810586	-0.389619334626463	-0.418504147682982
OMD	-0.298632686335093	-0.405668213403498	-0.219109818143244	-0.39794156329539	-0.314663383982961	0.0449203131764916	-0.337513971999579	2.81416980775488	-0.524261116767788	-0.361299367003823
COL5A1	-0.168250221706052	-0.490392898535517	0.20438707691141	-0.583037203248349	-0.377097266198896	-0.313552761199255	-0.364666447806743	2.78125676617061	-0.386122653488429	-0.302524390898778
ISLR	-0.317060249435615	-0.231681353181335	-0.45028437911722	-0.387039680413821	-0.2971956168178	-0.196223291985125	-0.300610018195448	2.83404478238978	-0.203665814126198	-0.45028437911722
NFIB	0.503140904272919	0.975976699284928	-0.175873384340311	0.953762975539982	-1.15147011527269	0.710155109864987	0.19955242670985	0.883674852930617	-1.4712574990995	-1.42766196989078
MSX1	-0.717818574824808	-0.0742250251664675	-0.566553134166893	-0.497185312906671	0.0142756298568558	0.594253028886299	0.181707641189098	2.53441325455755	-0.627998549961957	-0.840868957463006
THBS1	-0.568577432613505	-0.0920798996347291	-0.425726295725198	-0.893170690451917	-0.551090508396695	0.492066396288413	2.53012186545836	-0.245282573798843	0.447576037908088	-0.693836899033971
CD248	-0.323819276809568	-0.272102877284144	-0.321437150251994	-0.306047363584475	-0.273363257212798	-0.293591089302024	-0.189154487877413	2.83738702880346	-0.363077118288649	-0.494794408192396
RHOBTB3	-0.26140841392059	-0.285533984982769	-0.443640453452313	-0.0864522411373225	-0.432767461568254	-0.384730767829171	-0.439967877739407	2.82136758055271	-0.38187723844621	-0.104989141476674
VCAN	-0.0299095203094588	-0.193699484073736	-0.762834263530725	-0.251590523266826	-0.194922712818845	0.952300175535303	-0.526770130893763	2.45757863392164	-0.687317911032868	-0.762834263530725
SRPX	-0.515755594829402	-0.59346235792057	0.254763130198444	-0.48333259177541	-0.237830987310116	-0.135517369091045	-0.0154187201162325	2.73797653853596	-0.5132896688657	-0.498132378825929
ECM2	-0.322775299119965	-0.320864119263234	-0.253129040404479	-0.424602016453975	-0.396946794635957	-0.42785491156712	-0.316652366382998	2.82723839513208	-0.0274003240639521	-0.337013523240403
TFPI2	-0.943510282208519	-0.847745926396168	-0.72777513135378	-0.782621785625164	0.456688158248208	0.945231542617711	2.03198959132217	0.670566603418613	-0.752147381563072	-0.0506753884600004
HTRA3	-0.202762940997982	-0.497527275028257	-0.07728750387159	-0.396920880190203	-0.244311967804904	0.355064495107751	-0.528275883257288	2.72712949080334	-0.539896060495019	-0.595211474265846
AKAP12	-0.544062603606257	-0.645104992969611	-0.294750282811519	-0.75104898226569	-0.311090800590763	0.45648633998999	1.20391642050893	2.23094101596151	-0.685211565194659	-0.660074549021924
NFIA	0.817025094812336	1.13340311845942	-1.09431994279344	0.708679620725214	-0.481801135241986	0.724536661459618	-0.0633207976623079	0.943548949926786	-1.13805994328919	-1.54969162639644
GPC3	-0.647862031860251	-0.428589723271278	-0.647862031860251	-0.275039077007958	0.664417391827231	0.633506846797627	-0.454811538750856	2.45196422784624	-0.647862031860251	-0.647862031860251
KLF4	-0.519467938373168	0.394062883613902	-0.478245578222836	-0.967486212601366	-0.233189885786511	0.998072846150433	0.932092469802984	1.86993112540859	-0.96179456998213	-1.03397514000989
PIM1	-0.848502651450653	-0.153967948496641	-0.180432891437003	-0.831444243238245	-0.664234477906199	-0.976062072570371	0.077468197919869	2.2047645179432	0.280107093851734	1.09230447538431
PALLD	0.176322364122574	1.40159964259102	-0.0356326015036557	-0.0845763791066421	-1.12634069931465	-0.816959579029376	0.43983057334119	1.74699283503272	-1.27922195493723	-0.422014201195958
MEG8	-0.304341508086623	-0.331328127412498	-0.337749030576851	-0.321890620568811	-0.337749030576851	-0.337749030576851	-0.208191534627451	2.84382861878534	-0.327080705782557	-0.337749030576851
AGTR2	-0.322879538134059	-0.40770139289287	0.355774676469668	-0.471119317326051	-0.2313350504178	-0.264663024893793	-0.471119317326051	2.75528159917306	-0.471119317326051	-0.471119317326051
EFEMP1	-0.0475166358555666	-0.0984701432416016	0.121316399630524	0.0725757864827213	-0.535805773971389	-0.585863649192998	-0.480740099074473	2.7181856591557	-0.438636101312307	-0.725045442620613
CYBRD1	-0.18499494007583	-0.486146692758417	-0.295406041560321	-0.500958748094159	-0.280146940414959	0.107610513769418	-0.249943606853229	2.7959907792589	-0.526123213616664	-0.379881109654735
CRISPLD2	-0.310805511723552	-0.422511223707961	-0.316643282703507	-0.372984937607354	-0.279563710867224	-0.369513611654958	-0.248377719184191	2.84115835171156	-0.286267275487395	-0.234491078775416
COL4A1	-0.794377372910526	-0.650650498441489	-0.126324488585837	-0.75902646127866	-0.0270143536276156	0.853913737070539	0.277855683980493	2.41565232490862	-0.556432610529696	-0.633595960585826
PCYOX1	-0.0681488909905085	-0.333601076452939	-0.763977919024851	-0.0150740058543417	-0.707820004942128	0.376135768820351	0.218368743688786	2.56936798936118	-0.325198940733926	-0.95005166387162
COL12A1	-0.410740820404125	-0.101857305988672	0.147428198791206	-0.262135767551374	-0.520265366505957	-0.20154192814929	-0.00148472299234404	2.72765786217406	-0.564222617397215	-0.81283753197629
PPIC	-0.485200676460803	-0.166719005906589	-0.0345096791005247	0.0860882439262016	0.879983634671884	1.24779768242931	0.371076442305815	1.14133804864395	-1.10998577481498	-1.92986891569426
ELN	-0.073097498824934	-0.400837963612869	-0.911409231751027	-0.480793893935659	-0.0511932092097502	-0.167205923019443	-0.783057729731427	2.13050448279614	-0.707952833754888	1.44504380104385
PRRX1	-0.227499193243594	-0.265789298723941	-0.298917528945797	-0.386114286049056	-0.318428080399228	-0.320027790789436	-0.29858164063087	2.84213211916243	-0.31657056793848	-0.410203732442028
HAS2	-0.359380571704466	0.0529963413667039	-0.359380571704466	-0.359380571704466	-0.359380571704466	-0.359380571704466	2.82204823226902	-0.359380571704466	-0.359380571704466	-0.359380571704466
SFRP4.1	-0.260999665564573	-0.592546712378333	0.51717725397696	-0.520706053685002	-0.466734238543826	-0.394826159184095	-0.0694177944104992	2.69161880705392	-0.379029594755775	-0.524535842508778
PTGDS.1	-0.276653684597662	-0.685588799523641	0.406789695301606	-0.466891089909	-0.418387356795161	-0.522611203063451	-0.0982163202825975	2.71727805117423	-0.410214951748463	-0.245504340555856
IGF1.1	-0.324484822061627	-0.486479152134406	0.0362840063005362	-0.420072396296127	-0.309490750585075	-0.30881101575654	-0.11296855067336	2.80834284316117	-0.453920706455212	-0.428399455499358
MDK	-0.969209542787273	-0.770422552365338	-0.766223606665081	-0.670628521272988	0.445958249102079	0.837118353094189	0.771434888674873	1.96267388120311	-1.0245049689222	0.183803819938624
SFRP1.1	-0.355245339352662	-0.382102939617694	-0.0684306137756523	-0.325644662067329	-0.364176166307165	-0.307836650980505	-0.293869867660206	2.83392400921027	-0.347148124519684	-0.389469644929374
PENK	-0.365970336936281	-0.435096018734024	-0.163279224883467	-0.390890789320366	-0.147777038522224	-0.400669028598237	-0.479109346478337	2.81605857082041	-0.391756256594423	-0.0415105307530462
TGM2	-0.446849074810402	-0.291916935734631	-0.435759803811881	-0.46012734094207	-0.189952651154145	0.0831425919437529	0.19442419072679	2.74194378014581	-0.614137437162664	-0.580767319200558
F3	-0.645858346445437	-0.676505212695061	0.166617112759944	-0.782586605089712	-0.305664728258854	0.39880545782636	0.807006927126535	2.37831389003457	-0.786078439941877	-0.554050055316468
CDKN1C	-0.618658786645725	0.743345841644518	0.16666606650658	-0.633062233854965	-0.697319228812896	0.56324215679629	0.547825406926784	2.05137649646177	-0.874689548793969	-1.24872617022838
CRISPLD2.1	-0.310805511723552	-0.422511223707961	-0.316643282703507	-0.372984937607354	-0.279563710867224	-0.369513611654958	-0.248377719184191	2.84115835171156	-0.286267275487395	-0.234491078775416
RAMP1	0.200637099208447	0.459858360565004	-0.42158446383461	0.40857451961151	-0.682905952004881	-0.718852417683547	-0.545670086703316	2.52404730755008	-0.575223511420632	-0.648880855288051
NPPC	-0.575150428663063	-0.581593903015368	-0.606852625567703	-0.547433586897269	-0.117641984546151	-0.176081553587785	-0.350601170899996	2.61509391629244	-0.376964508087667	0.717225844972556
FBLN1.1	-0.399072032354833	-0.537439447837124	-0.124351655733086	-0.472492355200865	-0.199889802669713	-0.132926654929492	-0.159406698162005	2.81240123092172	-0.467595170351693	-0.319227413682906
SERPINF1.1	0.0145986432017366	-0.417416397036823	-0.328095456357952	-0.169908914199072	-0.315827733920739	-0.300432358644784	-0.423424289695928	2.81594580817188	-0.378592267621955	-0.496847033896367
TWIST2	-0.303937010488637	-0.465304477425379	-0.121862261609021	-0.290134783142511	-0.19638607950971	-0.157009799121562	-0.205596884945698	2.81176597335102	-0.478869999481589	-0.592664677626918
MEG3.1	-0.361587225687507	-0.445864247544934	0.107256212771235	-0.366209395261907	-0.395174068079267	-0.318512820325414	-0.145280181152158	2.80353133516241	-0.41962286089676	-0.458536748985703
OGN.1	-0.288453747912664	-0.487101509085239	-0.0146617971072157	-0.438741665847128	-0.323232087004369	-0.31196976201576	-0.0850521322785026	2.81132055014934	-0.394714203945	-0.467393644953461
IGFBP5.1	0.196605099204859	0.237921786375837	-0.0622656434569589	0.192393713839784	-0.846676173014735	-0.521652315103527	-0.495961029658414	2.57190955863489	-0.316115879809669	-0.956159117012063
POSTN	-0.432733157224497	-0.542186326054305	-0.318600061433263	-0.571406769632001	-0.25919438805331	0.539445573964989	-0.313653107163436	2.70083839247849	-0.495232413511972	-0.307277743370695
COL6A3.1	-0.342917704723822	-0.318097477398497	-0.0779068796692353	-0.243579096276102	-0.306912988018315	-0.324104526035598	-0.230890767756968	2.82452251812293	-0.439891643456212	-0.54022143478818
IGFBP4.1	-0.512291345372672	-0.0162497726096298	0.0521453065783757	-0.0322441944120197	-0.473646745248599	-0.236535058986717	-0.308931761040813	2.75611818203151	-0.554271735234267	-0.674092875705167
ECM1	-0.19931712072119	-0.387364139415717	-0.12789210762751	-0.418894774820278	-0.359775249322031	-0.362914191336803	-0.367959944949594	2.83408047879994	-0.348647612411725	-0.261315338195095
APOE	-0.722850461839815	-0.531765002679116	-0.533812777760441	-0.518908066771064	-0.352033595200815	-0.133170050254997	-0.37584963046432	1.91644437024406	-0.578420234393474	1.83036544911998
C11orf96	-0.325491602318382	-0.485361672893804	0.268652262353609	-0.391762362418952	-0.555539300700433	-0.476340309814458	-0.0351344451829821	2.75847152186217	-0.380368191054732	-0.377125899832037
CKB.1	0.475570488598582	0.909586443717982	0.937193029345364	1.07763196361577	-0.0827915088172702	-0.609238985278984	-1.1895977726229	0.818463199792324	-0.571141391485168	-1.7656754668657
HSPB6	-0.240421329530335	-0.395715680264464	0.0142407820856281	-0.41278549382285	-0.350242627051871	-0.282105771812946	-0.278575963092804	2.81980494246163	-0.407585421267358	-0.46661343770463
RASD1	-0.50479222239288	1.66459469150799	-0.0278975176325089	-0.269669851318327	-0.551324882155519	0.12411590053142	-0.807572679674472	1.90674766219745	-0.525544601461042	-1.00865649960211
ACKR3	-0.280607999043461	-0.382279615889594	0.0132603009093196	-0.406612547270828	-0.425651619526002	-0.352723758863461	-0.261034442892759	2.82282309762483	-0.403327662854134	-0.323845752193908
NBL1.1	-0.384154128392752	-0.309462384736104	0.148894000382249	-0.392799330611225	-0.595465385509786	-0.55527255881555	-0.630709956817792	2.69416814417279	0.37340402887952	-0.348602428551349
ID3	-0.331922161704304	0.469170763006508	-0.0519986334401649	-0.82966526575555	-0.715342337173567	0.245662372811761	0.767959215223613	2.26650493016278	-1.01722675054919	-0.803142132581893
LGALS1.1	-0.526150778261404	-0.791048188926435	-0.118164976431344	-0.717290833954672	-0.408391810309695	-0.517378472572127	-0.556413273195663	2.23532580457683	0.0482657343382389	1.35124679473627
PRRX1.1	-0.227499193243594	-0.265789298723941	-0.298917528945797	-0.386114286049056	-0.318428080399228	-0.320027790789436	-0.29858164063087	2.84213211916243	-0.31657056793848	-0.410203732442028
TMEM176A	-0.324057969427404	-0.306416500184611	-0.110198717463438	-0.308472548981392	-0.320990877023331	-0.299521855455623	-0.313814613488	2.83515469050806	-0.395963612539127	-0.455717995945132
OSR2	-0.334547901654564	-0.417577084789977	-0.145620917426588	-0.380203344876694	-0.315373807795413	-0.36938180319835	-0.180578934800597	2.83329708118032	-0.428082571675623	-0.26193071496251
ADAMTS4	-0.0990352492011976	-0.333910343626254	-0.221920511141759	-0.332087118837912	-0.465610468915223	-0.318822333439801	-0.144109807671768	2.81998523747429	-0.355835088653695	-0.548654315986681
AXL	-0.179070012024399	-0.332090360320114	-0.205427313504406	-0.285164747916563	-0.547720644391079	-0.338068345383335	-0.199684239572085	2.82041347908147	-0.534603317073461	-0.198584498896031
TMEM176B	-0.229307193354165	-0.436337539508	-0.156237587994608	-0.299310813011727	-0.302180042782284	-0.314113679687553	-0.340360550889253	2.83415902753508	-0.47496516537055	-0.281346454936937
LONRF2	-0.127183255631165	0.0439645483439151	-1.17563942016652	-0.572828204070533	-0.410292174007091	1.50542317521057	1.65827122793249	0.785436397003483	-0.772846790181951	-0.9343055044332
IFITM1	-0.88960509863682	-1.09590050314342	-0.671437452576791	-1.18634631482424	0.129972130540405	-0.115007944193608	0.138872165809581	1.77045930347734	0.710338892521113	1.20865482102644
GEM.1	-0.402138422858551	-0.333243487216771	-0.326486689804999	-0.379901029658693	-0.331986108289522	-0.235196450921528	-0.191127894859233	2.83844954500167	-0.401947926553078	-0.236421534839293
ALDH1A1	0.0476599179640962	-0.316222773792416	0.41313602148078	0.22921341207953	0.220701361707133	-0.155704634017249	-0.708921116133719	2.37824215916347	-0.72171077113587	-1.38639357731576
KCNQ1OT1	-0.197610233885397	0.352934947862793	-1.4149472553604	-0.420488654425718	-0.39024454851044	1.51831359820475	1.22631437872679	1.06396262114995	-0.70580780398772	-1.03242704977461
FGF7.1	-0.442413495517394	-0.393116709644903	-0.450988078074413	-0.304186280792652	-0.0625927577064944	-0.197841620370768	-0.300401624137596	2.82650123355142	-0.294968327890464	-0.379992339416734
PGF	-0.423022115610737	-0.358140484734166	0.169322686837952	-0.429837011314096	-0.382952619457682	-0.32424599801613	-0.122902579979597	2.79101852936356	-0.450171925470196	-0.469068481618906
LUM.1	-0.162028564378664	-0.538554915953707	0.261618032268651	-0.411906027708837	-0.443178284499595	-0.309593998175018	-0.325577130421439	2.77252983136937	-0.372500525014608	-0.470808417486152
BST2	-0.258711615843636	-0.740565456857788	-0.258166815808219	-0.77534209528605	-0.307137409624709	-0.561965716239147	-0.283955799368441	2.6495573426219	0.0919342558884828	0.444353310517608
OLFML3.1	-0.418124380360436	-0.336956793749001	-0.059773494185518	-0.343026303201924	-0.302889638818964	-0.316049185888069	-0.362833914074267	2.83311286497751	-0.355192161854321	-0.33826699284501
KLF9.1	0.00177388349520665	0.601030672957019	-0.135426958953622	-0.622169313605695	-0.76012245813941	-0.117647615277699	-0.00188253169561609	2.47498774980697	-0.231116235786612	-1.20942719280054
DCN.1	-0.224256849085594	-0.399132831472682	0.00867930350087362	-0.496935402830382	-0.230249895026061	-0.24400414533274	-0.234855192040324	2.80850437594388	-0.502549151774588	-0.48520021188238
ZNF331	-0.707888666289115	-0.055477835457537	0.371165355749481	-0.886778309759317	-0.784029500685757	-0.756762425686599	-1.00196303107776	0.794018576448336	1.80226537112396	1.22545046563431
SPARCL1.1	-0.592525849289284	-1.0667836774676	-0.260990732809764	-1.00685914474992	0.60367196893086	1.11138073848208	0.116641800972204	2.07634973448218	-0.598877073846971	-0.382007764703775
C1R.1	-0.328431226981241	-0.410587575291982	-0.323999251514918	-0.349323165942438	-0.270375071641575	-0.0728874525779821	-0.194219558987395	2.82646555524575	-0.498544591077309	-0.378097661230914
IGFBP6.1	-0.268688249529454	-0.406525451266879	0.10229685702457	-0.332145394694714	-0.381829269863358	-0.239062943434851	-0.22511376963267	2.79745547410504	-0.436830123003598	-0.609557129704089
PCOLCE.1	-0.209103675341368	-0.347215708897477	-0.00945545352581146	-0.468166260374917	-0.323415037987615	-0.251011674158745	-0.394776075372434	2.81858613451312	-0.497428220505486	-0.318014028349264
TBX3	-0.270471857041647	-0.339565792961975	-0.0891390442819351	-0.403413969271569	-0.436346706783704	-0.295699906955987	-0.336251395618295	2.83016820511774	-0.222932825418919	-0.436346706783704
ALDH1A2	-0.734387303514386	-0.584396621689232	-0.27838876866447	-0.6584034383034	-0.073283310863842	0.420852273029135	1.07921391442406	2.25375267492254	-1.00085007686435	-0.424109342476061
TNFAIP6.1	-0.227896975854231	-0.449486763760882	0.443785454586011	-0.331609067914506	-0.515154132767635	-0.222515333606383	-0.584661558336401	2.72444210563596	-0.349170517064014	-0.487733210917917
RARRES2.1	0.901245843492957	0.599972356234881	0.220512209117756	0.687334814828993	-0.985351989330534	-0.901864366755687	-0.371232700999752	1.78580454365996	-0.567784163170377	-1.3686365470782
PAPPA	-0.304000072446516	-0.316049360168183	-0.212195600837471	-0.315670207851853	-0.269214960145126	-0.356690857755999	-0.330547147800035	2.84276644114283	-0.361498140450972	-0.376900093686673
NID1	-0.270634310008573	-0.413700914216658	0.218080121605958	-0.501723706010552	-0.364772448330919	-0.256738356608032	-0.386730875042654	2.7874732488509	-0.47164183712043	-0.339610923119037
TIMP3.1	-0.145464478408203	-0.449418312317921	0.313568719744195	-0.431141983145403	-0.454227971364044	-0.361005492847125	-0.353110693335656	2.76202735422156	-0.356222834194202	-0.525004308353199
F10	-0.383867078632647	-0.425743936921148	-0.311911633005139	-0.302795229150703	-0.27877094367773	-0.39489855233525	-0.485625749889757	2.80730404782727	-0.343091048173127	0.119400123958235
NDN	-0.0141261628899561	-0.101625197654397	0.174751916700559	0.25705324460715	-0.734033866398083	-0.393195975849872	-0.384541612359931	2.62970271774691	-0.484523008984336	-0.949462054918042
IER5L	0.27678876779186	0.0637036309161213	-0.580298861896587	-0.258762500667432	-0.397390151741942	1.72480758891339	0.501760266812757	1.20065308577242	-0.772797036410794	-1.75846478948979
MXRA8	-0.422027359529051	-0.447616848979594	-0.208198370857177	-0.210964732794811	-0.307061973500075	-0.257038559164769	-0.0279576446539328	2.8162800403429	-0.425231274981368	-0.510183275882121
PGR	0.233234986506226	0.497497374007377	-0.404263285079742	0.960580056736816	-0.269083446964722	1.3659149074324	-0.87440661978438	1.14824573759764	-1.50066392792106	-1.15705578253055
VASN	-0.666013114950131	-0.348228830740847	-0.691694116729249	-0.738321257022972	-0.255705627580901	0.932225647384305	0.973079584327541	2.14735405343376	-0.722538844692665	-0.630157493428846
SELENOP	-0.148427437745885	-0.679263969084358	0.181445728153201	-0.54291901101073	0.564030621589138	-0.318105664965492	-0.417314140720093	2.61030468141392	-0.644677330877304	-0.605073476752394
PDGFRA.1	-0.241794427758579	-0.25912393382927	-0.434062704723677	-0.28757914732363	-0.302498562489051	-0.238205018363847	-0.329286338659983	2.83957321471329	-0.326587366886039	-0.420435714679216
PLEKHA5	0.604001196669496	1.04681117768266	-0.566307190985591	0.442485820173817	-1.52331983995727	-0.263249892147551	-0.755495332890594	1.90344112993632	-0.593529071881853	-0.294837996599432
PBX1	0.309406276086445	0.400894295686395	-0.888583523297656	0.153766520562858	-0.676227873309402	0.79344622000664	0.520617873749356	1.8321607080721	-0.887000471597247	-1.55848002595949
C1S.1	-0.326018350739841	-0.453846357073273	0.139551385763419	-0.389700120867598	-0.204276064975697	-0.209424265616875	-0.232165815586643	2.77886159019212	-0.398929273391489	-0.704052727704122
TSKU	-0.284580648934176	-0.327300660824623	0.313413217291836	-0.135834703603748	-0.451869940924306	-0.352664025742	-0.379726799650162	2.75259119837263	-0.530334298395729	-0.603693337589723
SLC39A6	-0.0894295683108967	-0.191813307864621	-1.14431471953283	-0.20160943051336	-0.194141490965492	1.03220013883421	-0.00303516616274867	2.26886403303595	-0.375128562645488	-1.10159192587473
